#1 AntPos X	#2 AntVel X	#3 AntPos Y	#4 AntVel Y	#5 AntAngle	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
0	0.0962924	0	-0.0219482	0	
